cust_id,dob,age,gender,city_code,order_status,confirmed_yn,transaction_id,tran_date,prod_cat_code,prod_sub_cat_code,prod_cat,prod_subcat,qty,rate,tax,total_amt,store_type
270374,1984-11-22,29,M,3.0,Ordered,1.0,863586530,2013-04-29,3,4,Electronics,Mobiles,2,110,23.1,243.1,MBR
270029,1981-01-14,31,M,7.0,Ordered,1.0,863660015,2012-02-03,4,1,Bags,Mens,5,446,234.15,2464.15,Flagship store
270384,1973-05-11,40,F,8.0,Ordered,1.0,865952996,2013-08-06,6,12,Home and kitchen,Tools,2,86,18.06,190.06,MBR
272598,1980-10-26,31,F,7.0,Ordered,1.0,867386116,2011-08-21,5,3,Books,Comics,2,1412,296.52,3120.52,e-Shop
269625,1983-12-21,30,F,4.0,Ordered,1.0,872810937,2013-08-23,3,10,Electronics,Audio and video,1,1157,121.485,1278.485,e-Shop
270792,1985-05-20,27,F,10.0,Ordered,1.0,875378514,2012-07-25,3,5,Electronics,Computers,3,143,45.045,474.045,Flagship store
269104,1975-10-18,38,F,9.0,Ordered,1.0,885169075,2013-01-23,2,4,Footwear,Kids,3,147,46.305,487.305,Flagship store
271834,1980-05-12,31,M,9.0,Ordered,1.0,891851928,2011-10-23,5,3,Books,Comics,4,1159,486.78,5122.78,e-Shop
270981,1991-07-07,22,F,3.0,Ordered,1.0,896760225,2013-04-21,6,12,Home and kitchen,Tools,2,417,87.57,921.57,TeleShop
267793,1992-06-29,21,F,9.0,Ordered,1.0,897087318,2013-07-04,2,4,Footwear,Kids,4,919,385.98,4061.98,Flagship store
272863,1992-03-23,19,F,8.0,Ordered,1.0,898523922,2011-08-14,5,7,Books,Fiction,1,82,8.61,90.61,e-Shop
271078,1986-04-25,27,F,5.0,Ordered,1.0,899950155,2013-03-22,3,9,Electronics,Cameras,5,1147,602.175,6337.175,Flagship store
267827,1972-03-20,40,F,7.0,Ordered,1.0,900692276,2012-06-03,2,4,Footwear,Kids,2,1365,286.65,3016.65,Flagship store
272870,1990-08-07,22,F,5.0,Ordered,1.0,908931839,2012-12-30,2,3,Footwear,Women,2,1248,262.08,2758.08,Flagship store
271544,1986-05-08,25,F,5.0,Ordered,1.0,912948099,2011-11-25,6,11,Home and kitchen,Bath,1,1296,136.08,1432.08,Flagship store
267164,1978-09-17,33,F,7.0,Ordered,1.0,921491594,2011-04-27,5,11,Books,Children,1,396,41.58,437.58,Flagship store
269881,1982-11-25,30,M,10.0,Ordered,1.0,925250958,2012-10-26,1,3,Clothing,Kids,1,440,46.2,486.2,e-Shop
271302,1987-05-22,25,M,1.0,Ordered,1.0,926053828,2012-05-01,5,12,Books,Academic,2,255,53.55,563.55,e-Shop
272200,1972-11-06,42,M,4.0,Ordered,1.0,926941138,2014-01-08,6,10,Home and kitchen,Kitchen,1,613,64.365,677.365,e-Shop
267264,1989-04-25,24,F,6.0,Ordered,1.0,930973786,2013-09-09,6,2,Home and kitchen,Furnishing,3,1245,392.175,4127.175,TeleShop
270588,1987-08-29,26,M,3.0,Ordered,1.0,933067130,2013-09-16,3,9,Electronics,Cameras,3,532,167.58,1763.58,TeleShop
274755,1987-10-08,26,M,9.0,Ordered,1.0,934556393,2013-02-23,6,2,Home and kitchen,Furnishing,2,1385,290.85,3060.85,TeleShop
270055,1980-12-16,32,M,4.0,Ordered,1.0,935977226,2012-02-20,4,1,Bags,Mens,3,1233,388.395,4087.395,e-Shop
275098,1971-11-29,40,F,2.0,Canceled,0.0,938046356,2011-08-16,3,10,Electronics,Audio and video,-3,-841,264.915,-2787.915,e-Shop
275098,1971-11-29,40,F,2.0,Ordered,0.0,938046356,2011-08-15,3,10,Electronics,Audio and video,3,841,264.915,2787.915,e-Shop
267476,1983-05-13,30,F,3.0,Ordered,1.0,938581071,2013-07-12,4,1,Bags,Mens,4,994,417.48,4393.48,e-Shop
270922,1971-07-21,40,F,7.0,Ordered,1.0,941117264,2011-12-07,5,7,Books,Fiction,4,303,127.26,1339.26,MBR
267950,1989-06-27,24,F,9.0,Ordered,1.0,941270506,2013-05-09,6,12,Home and kitchen,Tools,2,330,69.3,729.3,e-Shop
273563,1971-10-08,40,F,6.0,Ordered,1.0,941475590,2011-10-21,1,1,Clothing,Women,5,116,60.9,640.9,Flagship store
274524,1990-07-06,21,F,7.0,Ordered,1.0,943176003,2011-05-30,5,3,Books,Comics,5,298,156.45,1646.45,MBR
273890,1982-11-16,31,F,7.0,Ordered,1.0,944082001,2013-03-06,3,9,Electronics,Cameras,4,689,289.38,3045.38,e-Shop
273745,1989-03-25,23,F,10.0,Ordered,1.0,946546319,2012-04-25,6,11,Home and kitchen,Bath,2,647,135.87,1429.87,TeleShop
270512,1991-01-16,21,F,4.0,Ordered,1.0,956613233,2012-11-11,6,11,Home and kitchen,Bath,3,1063,334.845,3523.845,e-Shop
271907,1980-06-05,32,F,1.0,Ordered,1.0,960989022,2012-09-27,5,11,Books,Children,2,1275,267.75,2817.75,MBR
271104,1983-08-07,29,F,7.0,Ordered,1.0,961369127,2012-08-29,1,3,Clothing,Kids,5,637,334.425,3519.425,MBR
274927,1971-10-06,43,M,3.0,Ordered,1.0,964154706,2014-01-05,1,3,Clothing,Kids,2,408,85.68,901.68,TeleShop
269965,1977-08-09,36,M,3.0,Ordered,1.0,970066367,2013-08-15,4,4,Bags,Women,4,649,272.58,2868.58,MBR
274295,1971-07-25,40,F,1.0,Ordered,1.0,972923412,2011-05-26,4,1,Bags,Mens,5,95,49.875,524.875,MBR
270294,1975-11-26,36,M,7.0,Ordered,1.0,980796259,2011-02-25,6,11,Home and kitchen,Bath,4,1289,541.38,5697.38,Flagship store
272165,1990-12-01,21,M,4.0,Ordered,1.0,997630195,2011-04-28,4,4,Bags,Women,5,407,213.675,2248.675,e-Shop
270724,1988-10-26,23,F,9.0,Ordered,1.0,1005624896,2011-07-03,3,8,Electronics,Personal Appliances,3,1014,319.41,3361.41,TeleShop
273414,1980-10-26,33,M,3.0,Ordered,1.0,1008646967,2013-08-14,3,5,Electronics,Computers,4,711,298.62,3142.62,e-Shop
268133,1978-01-23,33,M,3.0,Ordered,1.0,1010994009,2011-11-10,6,2,Home and kitchen,Furnishing,5,491,257.775,2712.775,e-Shop
273962,1981-01-20,30,M,5.0,Ordered,1.0,1011227343,2011-10-17,3,8,Electronics,Personal Appliances,5,776,407.4,4287.4,MBR
269857,1980-11-01,33,M,10.0,Ordered,1.0,1017044430,2013-09-27,6,10,Home and kitchen,Kitchen,3,277,87.255,918.255,e-Shop
268607,1983-02-08,28,F,2.0,Ordered,1.0,1017193935,2011-11-18,5,10,Books,Non-Fiction,5,658,345.45,3635.45,MBR
267669,1987-07-27,27,F,4.0,Ordered,1.0,1025103859,2014-01-18,5,11,Books,Children,2,333,69.93,735.93,Flagship store
274006,1982-10-08,30,F,10.0,Ordered,1.0,1025879720,2012-08-25,5,7,Books,Fiction,2,359,75.39,793.39,TeleShop
273684,1992-09-11,19,M,3.0,Ordered,1.0,1045770123,2011-09-28,6,11,Home and kitchen,Bath,3,632,199.08,2095.08,TeleShop
270170,1987-01-17,25,M,3.0,Ordered,1.0,1048261808,2012-04-06,5,3,Books,Comics,4,721,302.82,3186.82,e-Shop
272152,1980-01-13,31,M,8.0,Ordered,1.0,1053429698,2011-04-12,5,10,Books,Non-Fiction,4,562,236.04,2484.04,MBR
272607,1989-03-02,25,F,1.0,Ordered,1.0,1061032496,2014-02-01,3,9,Electronics,Cameras,5,924,485.1,5105.1,MBR
274265,1987-12-28,24,M,9.0,Canceled,0.0,1063903225,2011-10-11,3,4,Electronics,Mobiles,-5,-1350,708.75,-7458.75,Flagship store
274265,1987-12-28,24,M,9.0,Ordered,0.0,1063903225,2011-10-09,3,4,Electronics,Mobiles,5,1350,708.75,7458.75,Flagship store
271169,1979-12-12,32,M,8.0,Ordered,1.0,1072080527,2011-09-14,2,3,Footwear,Women,3,756,238.14,2506.14,e-Shop
272500,1990-07-22,23,M,4.0,Ordered,1.0,1082452472,2013-12-21,6,10,Home and kitchen,Kitchen,3,1016,320.04,3368.04,Flagship store
269047,1988-11-04,25,M,4.0,Ordered,1.0,1084051279,2013-08-12,1,3,Clothing,Kids,1,847,88.935,935.935,Flagship store
274878,1983-05-16,29,M,7.0,Ordered,1.0,1089107131,2012-05-21,1,1,Clothing,Women,4,1138,477.96,5029.96,TeleShop
272436,1975-08-24,37,F,2.0,Canceled,0.0,1103283476,2012-12-10,3,4,Electronics,Mobiles,-3,-629,198.135,-2085.135,e-Shop
272436,1975-08-24,37,F,2.0,Ordered,0.0,1103283476,2012-12-02,3,4,Electronics,Mobiles,3,629,198.135,2085.135,e-Shop
267748,1981-05-29,31,M,1.0,Ordered,1.0,1115149945,2012-07-07,6,10,Home and kitchen,Kitchen,3,93,29.295,308.295,MBR
271703,1982-09-04,29,F,6.0,Ordered,1.0,1115674704,2011-11-30,1,3,Clothing,Kids,2,518,108.78,1144.78,e-Shop
272172,1975-09-17,38,M,10.0,Canceled,0.0,1116722252,2013-12-17,3,4,Electronics,Mobiles,-2,-983,206.43,-2172.43,e-Shop
272172,1975-09-17,38,M,10.0,Ordered,0.0,1116722252,2013-12-13,3,4,Electronics,Mobiles,2,983,206.43,2172.43,e-Shop
273099,1986-10-19,27,M,4.0,Ordered,1.0,1118268231,2013-05-13,5,3,Books,Comics,1,703,73.815,776.815,MBR
274199,1989-02-27,23,F,7.0,Canceled,0.0,1125938185,2012-02-03,5,10,Books,Non-Fiction,-2,-1324,278.04,-2926.04,MBR
274199,1989-02-27,23,F,7.0,Ordered,0.0,1125938185,2012-01-26,5,10,Books,Non-Fiction,2,1324,278.04,2926.04,MBR
269413,1982-12-06,30,M,8.0,Ordered,1.0,1130161806,2012-08-06,5,11,Books,Children,5,677,355.425,3740.425,MBR
269623,1987-11-16,25,M,8.0,Ordered,1.0,1131911678,2012-06-08,3,8,Electronics,Personal Appliances,1,617,64.785,681.785,MBR
274147,1986-02-16,26,M,2.0,Ordered,1.0,1135792965,2012-05-18,5,12,Books,Academic,4,593,249.06,2621.06,e-Shop
267858,1992-07-12,19,F,6.0,Ordered,1.0,1135928076,2011-12-11,5,10,Books,Non-Fiction,5,1332,699.3,7359.3,e-Shop
268572,1979-01-10,33,F,5.0,Ordered,1.0,1147273461,2012-03-24,5,12,Books,Academic,4,1217,511.14,5379.14,e-Shop
270410,1991-11-22,22,M,6.0,Ordered,1.0,1147686786,2013-05-03,6,2,Home and kitchen,Furnishing,3,1432,451.08,4747.08,e-Shop
274897,1987-09-16,25,M,2.0,Ordered,1.0,1156863399,2012-10-29,6,11,Home and kitchen,Bath,4,1028,431.76,4543.76,TeleShop
267042,1970-07-23,43,M,8.0,Canceled,0.0,1167308476,2013-03-07,5,11,Books,Children,-1,-117,12.285,-129.285,TeleShop
267042,1970-07-23,43,M,8.0,Ordered,0.0,1167308476,2013-02-26,5,11,Books,Children,1,117,12.285,129.285,TeleShop
273516,1990-08-21,22,F,2.0,Ordered,1.0,1177826790,2012-05-08,5,10,Books,Non-Fiction,5,1251,656.775,6911.775,MBR
274978,1971-02-26,42,M,9.0,Ordered,1.0,1197119922,2013-03-15,6,2,Home and kitchen,Furnishing,1,1116,117.18,1233.18,TeleShop
272198,1991-07-20,20,M,7.0,Ordered,1.0,1199691927,2011-10-31,3,10,Electronics,Audio and video,3,667,210.105,2211.105,Flagship store
268054,1977-03-26,36,M,8.0,Ordered,1.0,1206422963,2013-07-30,5,3,Books,Comics,1,1057,110.985,1167.985,TeleShop
267407,1984-09-11,28,M,1.0,Ordered,1.0,1215875049,2012-10-03,5,7,Books,Fiction,1,1217,127.785,1344.785,TeleShop
273962,1981-01-20,32,M,5.0,Ordered,1.0,1223188982,2013-06-30,5,7,Books,Fiction,4,870,365.4,3845.4,MBR
272500,1990-07-22,23,M,4.0,Ordered,1.0,1224632887,2013-12-16,5,7,Books,Fiction,2,130,27.3,287.3,TeleShop
267148,1975-06-15,37,F,7.0,Ordered,1.0,1231486101,2012-03-25,2,3,Footwear,Women,3,813,256.095,2695.095,e-Shop
273107,1976-09-24,35,F,5.0,Ordered,1.0,1236979776,2011-02-28,4,4,Bags,Women,3,1215,382.725,4027.725,e-Shop
272241,1990-02-12,21,M,8.0,Ordered,1.0,1242532374,2011-09-25,6,2,Home and kitchen,Furnishing,4,295,123.9,1303.9,TeleShop
267358,1980-07-22,32,M,2.0,Ordered,1.0,1245309100,2012-08-17,5,12,Books,Academic,4,210,88.2,928.2,MBR
268612,1972-07-02,39,F,4.0,Ordered,1.0,1247546663,2011-07-18,3,10,Electronics,Audio and video,2,631,132.51,1394.51,MBR
269449,1970-08-09,41,M,6.0,Ordered,1.0,1252134827,2011-04-27,5,7,Books,Fiction,2,310,65.1,685.1,Flagship store
272495,1970-07-10,43,M,8.0,Ordered,1.0,1253345240,2013-07-28,2,3,Footwear,Women,4,333,139.86,1471.86,MBR
273428,1985-12-12,28,F,9.0,Ordered,1.0,1253938178,2013-05-06,6,2,Home and kitchen,Furnishing,1,348,36.54,384.54,Flagship store
270540,1980-02-06,32,F,1.0,Ordered,1.0,1254346337,2012-02-17,1,1,Clothing,Women,1,1054,110.67,1164.67,MBR
268364,1974-09-04,40,M,9.0,Ordered,1.0,1255149551,2014-02-08,5,12,Books,Academic,1,495,51.975,546.975,TeleShop
268731,1972-09-25,39,M,8.0,Ordered,1.0,1258536056,2011-12-11,6,12,Home and kitchen,Tools,1,972,102.06,1074.06,TeleShop
267680,1989-04-19,24,M,7.0,Canceled,0.0,1262038605,2013-10-23,3,5,Electronics,Computers,-2,-1179,247.59,-2605.59,e-Shop
267680,1989-04-19,24,M,7.0,Ordered,0.0,1262038605,2013-10-18,3,5,Electronics,Computers,2,1179,247.59,2605.59,e-Shop
270831,1986-11-10,26,F,6.0,Ordered,1.0,1262724255,2012-01-04,4,1,Bags,Mens,5,1047,549.675,5784.675,TeleShop
268603,1975-05-11,36,M,7.0,Canceled,0.0,1274072334,2011-12-10,5,12,Books,Academic,-2,-817,171.57,-1805.57,TeleShop
268603,1975-05-11,36,M,7.0,Ordered,0.0,1274072334,2011-12-06,5,12,Books,Academic,2,817,171.57,1805.57,TeleShop
270252,1971-03-02,43,M,5.0,Ordered,1.0,1278547891,2014-02-04,4,1,Bags,Mens,2,1477,310.17,3264.17,e-Shop
270688,1972-02-21,39,F,2.0,Ordered,1.0,1283850231,2011-06-26,5,10,Books,Non-Fiction,1,1347,141.435,1488.435,Flagship store
267448,1977-07-07,34,M,1.0,Ordered,1.0,1295194508,2011-12-12,5,10,Books,Non-Fiction,4,1383,580.86,6112.86,MBR
270350,1992-10-15,21,M,7.0,Ordered,1.0,1300850641,2013-02-01,5,6,Books,DIY,5,1492,783.3,8243.3,e-Shop
268089,1985-11-29,27,F,1.0,Canceled,0.0,1300892127,2012-10-06,1,3,Clothing,Kids,-1,-1354,142.17,-1496.17,MBR
268089,1985-11-29,27,F,1.0,Ordered,0.0,1300892127,2012-10-02,1,3,Clothing,Kids,1,1354,142.17,1496.17,MBR
273451,1977-09-16,36,M,3.0,Ordered,1.0,1306004541,2013-12-23,6,12,Home and kitchen,Tools,5,956,501.9,5281.9,e-Shop
274306,1989-01-12,22,M,2.0,Ordered,1.0,1306849718,2011-06-12,5,12,Books,Academic,5,1272,667.8,7027.8,e-Shop
268189,1977-04-09,36,M,7.0,Ordered,1.0,1309124328,2013-08-07,6,12,Home and kitchen,Tools,4,1210,508.2,5348.2,MBR
274358,1974-08-05,37,M,4.0,Canceled,0.0,1309759517,2011-04-14,5,7,Books,Fiction,-1,-296,31.08,-327.08,MBR
274358,1974-08-05,37,M,4.0,Ordered,0.0,1309759517,2011-04-10,5,7,Books,Fiction,1,296,31.08,327.08,MBR
271478,1970-05-06,42,F,1.0,Ordered,1.0,1311132963,2012-11-29,3,5,Electronics,Computers,5,1437,754.425,7939.425,e-Shop
273740,1978-02-15,35,F,5.0,Ordered,1.0,1311422554,2013-10-25,1,1,Clothing,Women,4,353,148.26,1560.26,e-Shop
268033,1975-11-02,38,M,10.0,Ordered,1.0,1315583323,2013-04-07,2,3,Footwear,Women,5,594,311.85,3281.85,TeleShop
271150,1972-05-12,40,F,8.0,Ordered,1.0,1317241497,2012-12-27,6,10,Home and kitchen,Kitchen,3,722,227.43,2393.43,TeleShop
272948,1989-12-20,24,M,3.0,Ordered,1.0,1318464349,2013-04-21,2,1,Footwear,Mens,3,865,272.475,2867.475,e-Shop
269333,1979-04-10,34,F,5.0,Ordered,1.0,1324013031,2013-01-27,5,10,Books,Non-Fiction,3,1286,405.09,4263.09,TeleShop
273677,1989-12-13,22,F,4.0,Ordered,1.0,1324548445,2011-03-25,5,7,Books,Fiction,3,175,55.125,580.125,e-Shop
273471,1985-05-25,26,M,4.0,Canceled,0.0,1330248674,2011-02-09,4,1,Bags,Mens,-3,-494,155.61,-1637.61,TeleShop
273471,1985-05-25,26,M,4.0,Ordered,0.0,1330248674,2011-02-07,4,1,Bags,Mens,3,494,155.61,1637.61,TeleShop
270831,1986-11-10,27,F,6.0,Ordered,1.0,1330429672,2013-12-10,5,6,Books,DIY,3,1068,336.42,3540.42,Flagship store
271019,1971-03-09,41,F,5.0,Ordered,1.0,1336321430,2012-12-31,5,3,Books,Comics,2,329,69.09,727.09,TeleShop
272704,1979-11-25,34,F,6.0,Ordered,1.0,1341875743,2013-09-13,6,2,Home and kitchen,Furnishing,3,1468,462.42,4866.42,TeleShop
274596,1980-04-02,33,M,2.0,Ordered,1.0,1346965027,2013-10-12,3,8,Electronics,Personal Appliances,5,349,183.225,1928.225,TeleShop
268834,1979-11-23,33,F,7.0,Ordered,1.0,1351359961,2012-09-04,5,3,Books,Comics,4,450,189.0,1989.0,MBR
267772,1979-06-29,32,F,8.0,Ordered,1.0,1355957716,2011-09-08,5,12,Books,Academic,3,566,178.29,1876.29,TeleShop
268654,1974-04-26,38,M,9.0,Ordered,1.0,1369342894,2012-09-12,6,12,Home and kitchen,Tools,5,633,332.325,3497.325,TeleShop
271076,1975-03-26,37,M,6.0,Ordered,1.0,1370187999,2012-09-18,5,12,Books,Academic,5,179,93.975,988.975,e-Shop
269586,1978-06-21,33,M,9.0,Ordered,1.0,1375928420,2011-12-15,2,4,Footwear,Kids,2,1480,310.8,3270.8,e-Shop
274654,1980-06-23,32,F,2.0,Ordered,1.0,1377815749,2012-05-10,6,10,Home and kitchen,Kitchen,4,770,323.4,3403.4,MBR
274028,1974-06-11,37,F,8.0,Ordered,1.0,1396096325,2011-12-11,4,4,Bags,Women,5,1241,651.525,6856.525,e-Shop
270002,1971-04-08,42,M,7.0,Ordered,1.0,1398103158,2013-08-18,2,4,Footwear,Kids,2,241,50.61,532.61,TeleShop
268470,1982-09-25,31,M,4.0,Ordered,1.0,1399015653,2013-01-17,6,12,Home and kitchen,Tools,5,420,220.5,2320.5,TeleShop
271045,1970-05-23,42,F,7.0,Ordered,1.0,1403210199,2012-05-18,2,1,Footwear,Mens,1,894,93.87,987.87,TeleShop
271477,1990-04-05,23,M,3.0,Ordered,1.0,1403600511,2013-02-03,1,1,Clothing,Women,4,1450,609.0,6409.0,Flagship store
268914,1992-11-15,19,F,3.0,Ordered,1.0,1407823655,2011-06-10,5,10,Books,Non-Fiction,1,1252,131.46,1383.46,MBR
272225,1988-06-22,24,F,1.0,Ordered,1.0,1428024600,2012-10-21,5,6,Books,DIY,1,335,35.175,370.175,Flagship store
274748,1991-06-22,21,M,1.0,Ordered,1.0,1453192701,2012-04-08,1,3,Clothing,Kids,3,607,191.205,2012.205,TeleShop
274327,1991-02-24,20,F,3.0,Ordered,1.0,1456800505,2011-04-21,3,5,Electronics,Computers,3,808,254.52,2678.52,Flagship store
270264,1991-08-21,21,M,10.0,Ordered,1.0,1461660797,2012-12-14,2,1,Footwear,Mens,5,529,277.725,2922.725,TeleShop
271344,1970-01-29,43,F,5.0,Ordered,1.0,1465175267,2013-11-03,5,3,Books,Comics,2,1077,226.17,2380.17,e-Shop
273823,1973-09-04,40,M,9.0,Ordered,1.0,1466334701,2013-08-14,6,2,Home and kitchen,Furnishing,4,1475,619.5,6519.5,MBR
266883,1984-07-23,28,F,10.0,Ordered,1.0,1468172213,2012-12-14,1,1,Clothing,Women,4,435,182.7,1922.7,e-Shop
271102,1980-02-23,32,M,3.0,Ordered,1.0,1478006754,2012-01-28,1,4,Clothing,Mens,2,1187,249.27,2623.27,TeleShop
273128,1975-12-22,36,M,9.0,Ordered,1.0,1485663085,2011-10-30,5,3,Books,Comics,1,491,51.555,542.555,TeleShop
267538,1979-11-03,32,M,4.0,Canceled,0.0,1498724945,2011-07-13,2,1,Footwear,Mens,-1,-1210,127.05,-1337.05,TeleShop
267538,1979-11-03,32,M,4.0,Ordered,0.0,1498724945,2011-07-06,2,1,Footwear,Mens,1,1210,127.05,1337.05,TeleShop
274428,1982-05-26,29,F,3.0,Canceled,0.0,1500629423,2011-03-22,6,11,Home and kitchen,Bath,-2,-681,143.01,-1505.01,MBR
274428,1982-05-26,29,F,3.0,Ordered,0.0,1500629423,2011-03-16,6,11,Home and kitchen,Bath,2,681,143.01,1505.01,MBR
271147,1987-11-02,26,M,5.0,Ordered,1.0,1515836720,2013-01-22,6,12,Home and kitchen,Tools,1,370,38.85,408.85,Flagship store
274778,1987-09-01,26,M,7.0,Ordered,1.0,1517580412,2013-10-24,1,4,Clothing,Mens,3,101,31.815,334.815,TeleShop
271589,1975-06-21,36,F,7.0,Ordered,1.0,1518921510,2011-10-07,5,3,Books,Comics,2,212,44.52,468.52,MBR
274645,1979-02-07,32,M,9.0,Ordered,1.0,1522066770,2011-12-26,5,10,Books,Non-Fiction,5,869,456.225,4801.225,TeleShop
273051,1974-07-03,39,M,8.0,Canceled,0.0,1531538858,2013-03-26,3,8,Electronics,Personal Appliances,-4,-1052,441.84,-4649.84,Flagship store
273051,1974-07-03,39,M,8.0,Ordered,0.0,1531538858,2013-03-20,3,8,Electronics,Personal Appliances,4,1052,441.84,4649.84,Flagship store
273775,1990-10-17,21,M,9.0,Ordered,1.0,1533073344,2011-11-30,1,3,Clothing,Kids,1,1121,117.705,1238.705,MBR
272893,1971-08-12,40,M,10.0,Ordered,1.0,1536970709,2011-09-07,2,4,Footwear,Kids,3,1060,333.9,3513.9,e-Shop
273081,1991-03-05,21,M,1.0,Canceled,0.0,1551902938,2012-10-11,2,4,Footwear,Kids,-3,-880,277.2,-2917.2,MBR
273081,1991-03-05,21,M,1.0,Ordered,0.0,1551902938,2012-10-05,2,4,Footwear,Kids,3,880,277.2,2917.2,MBR
273503,1983-06-10,30,F,8.0,Ordered,1.0,1554217041,2013-03-24,1,3,Clothing,Kids,1,1402,147.21,1549.21,e-Shop
268606,1973-03-03,40,F,1.0,Ordered,1.0,1556463945,2013-08-31,4,4,Bags,Women,1,189,19.845,208.845,TeleShop
268522,1975-09-19,38,M,6.0,Ordered,1.0,1563634628,2013-08-28,5,3,Books,Comics,5,962,505.05,5315.05,MBR
275190,1971-11-02,41,M,6.0,Ordered,1.0,1564657222,2012-04-11,5,10,Books,Non-Fiction,3,1062,334.53,3520.53,MBR
275023,1971-03-09,43,M,6.0,Ordered,1.0,1571002198,2014-02-20,5,6,Books,DIY,4,587,246.54,2594.54,e-Shop
274925,1981-01-10,31,M,2.0,Ordered,1.0,1571854222,2012-08-01,4,1,Bags,Mens,1,99,10.395,109.395,Flagship store
271202,1980-08-22,31,M,5.0,Ordered,1.0,1572387472,2011-03-31,4,1,Bags,Mens,1,1061,111.405,1172.405,TeleShop
271961,1982-01-15,29,M,1.0,Ordered,1.0,1575758422,2011-11-19,1,1,Clothing,Women,4,842,353.64,3721.64,e-Shop
270140,1989-08-21,23,F,1.0,Ordered,1.0,1582746732,2012-06-24,5,3,Books,Comics,1,641,67.305,708.305,Flagship store
268502,1973-02-14,39,F,6.0,Ordered,1.0,1583849791,2012-12-10,1,3,Clothing,Kids,3,468,147.42,1551.42,MBR
270970,1975-05-04,36,M,4.0,Ordered,1.0,1589602286,2011-03-05,5,11,Books,Children,1,1191,125.055,1316.055,TeleShop
272037,1971-04-29,41,F,7.0,Ordered,1.0,1595172133,2012-12-27,6,12,Home and kitchen,Tools,2,1478,310.38,3266.38,Flagship store
273067,1973-02-21,38,F,5.0,Ordered,1.0,1598628253,2011-11-20,3,10,Electronics,Audio and video,4,191,80.22,844.22,e-Shop
268360,1990-10-18,21,M,2.0,Ordered,1.0,1600638529,2011-12-20,4,4,Bags,Women,3,180,56.7,596.7,MBR
271583,1985-10-25,27,F,5.0,Ordered,1.0,1600929978,2012-10-04,5,12,Books,Academic,3,1332,419.58,4415.58,Flagship store
270485,1987-12-15,24,M,6.0,Ordered,1.0,1600965682,2011-10-11,5,3,Books,Comics,4,571,239.82,2523.82,e-Shop
268922,1979-10-27,33,M,7.0,Ordered,1.0,1610303308,2012-01-24,3,8,Electronics,Personal Appliances,5,288,151.2,1591.2,e-Shop
272566,1974-03-10,39,M,7.0,Ordered,1.0,1613752613,2013-10-12,3,10,Electronics,Audio and video,3,695,218.925,2303.925,e-Shop
268044,1975-05-20,37,F,10.0,Ordered,1.0,1616853579,2012-09-09,6,10,Home and kitchen,Kitchen,3,909,286.335,3013.335,MBR
273922,1988-09-26,24,M,5.0,Canceled,0.0,1631349777,2012-09-16,1,3,Clothing,Kids,-3,-976,307.44,-3235.44,TeleShop
273922,1988-09-26,24,M,5.0,Ordered,0.0,1631349777,2012-09-06,1,3,Clothing,Kids,3,976,307.44,3235.44,TeleShop
271195,1992-11-12,21,F,10.0,Ordered,1.0,1633483175,2013-01-29,3,10,Electronics,Audio and video,5,1334,700.35,7370.35,TeleShop
273515,1988-07-24,25,F,7.0,Ordered,1.0,1635378848,2013-05-23,3,8,Electronics,Personal Appliances,2,695,145.95,1535.95,MBR
274311,1991-02-23,21,M,8.0,Ordered,1.0,1635889796,2012-12-22,3,9,Electronics,Cameras,2,810,170.1,1790.1,e-Shop
274147,1986-02-16,27,M,2.0,Ordered,1.0,1637990807,2013-08-21,5,6,Books,DIY,4,1411,592.62,6236.62,e-Shop
272847,1987-12-12,26,F,3.0,Ordered,1.0,1649868265,2013-04-15,3,10,Electronics,Audio and video,1,676,70.98,746.98,MBR
273662,1973-01-12,38,M,10.0,Ordered,1.0,1653245837,2011-09-01,5,10,Books,Non-Fiction,3,135,42.525,447.525,TeleShop
270780,1970-04-18,44,F,3.0,Ordered,1.0,1657099167,2014-01-30,5,10,Books,Non-Fiction,2,389,81.69,859.69,TeleShop
274689,1982-05-15,29,M,6.0,Canceled,0.0,1664332134,2011-04-20,5,10,Books,Non-Fiction,-4,-761,319.62,-3363.62,TeleShop
274689,1982-05-15,29,M,6.0,Ordered,0.0,1664332134,2011-04-16,5,10,Books,Non-Fiction,4,761,319.62,3363.62,TeleShop
273444,1976-10-28,35,M,5.0,Ordered,1.0,1671101568,2011-12-28,6,11,Home and kitchen,Bath,5,1471,772.275,8127.275,e-Shop
273030,1972-08-03,40,F,3.0,Ordered,1.0,1690848568,2012-12-21,5,11,Books,Children,5,233,122.325,1287.325,Flagship store
268551,1983-09-06,28,F,8.0,Ordered,1.0,1698625713,2011-12-11,1,3,Clothing,Kids,4,350,147.0,1547.0,TeleShop
269233,1981-12-20,31,M,9.0,Ordered,1.0,1701004853,2012-05-31,3,4,Electronics,Mobiles,5,1298,681.45,7171.45,e-Shop
268973,1974-02-25,39,F,8.0,Ordered,1.0,1709296728,2013-11-03,5,11,Books,Children,3,794,250.11,2632.11,Flagship store
273040,1986-11-04,25,F,2.0,Ordered,1.0,1710509811,2011-06-22,5,11,Books,Children,3,794,250.11,2632.11,MBR
268081,1984-11-03,28,F,1.0,Ordered,1.0,1718291105,2012-10-18,3,9,Electronics,Cameras,4,662,278.04,2926.04,MBR
